"head_z","head_y","l_shoulder_y","l_shoulder_z","l_arm_x","l_elbow_y","r_shoulder_y","r_shoulder_z","r_arm_x","r_elbow_y","r_wrist_z","r_wrist_x","r_indexfingers_x","r_thumb_x","r_virtualhand_x","l_wrist_z","l_wrist_x","l_indexfingers_x","l_thumb_x","l_virtualhand_x"
"-8.13","46.11","-76.88","-5.32","-29.32","115.82","15.6","-7.6","1.1900000000000013","-72.13","-168.66","75.21","-180.0","-110.73","-180.0","-52.62","-146.51","-129.8","-130.15","-180.0"
