"head_z","head_y","l_shoulder_y","l_shoulder_z","l_arm_x","l_elbow_y","r_shoulder_y","r_shoulder_z","r_arm_x","r_elbow_y","r_wrist_z","r_wrist_x","r_indexfingers_x","r_thumb_x","r_virtualhand_x","l_wrist_z","l_wrist_x","l_indexfingers_x","l_thumb_x","l_virtualhand_x"
"-3.91","49.19","-67.12","-4.44","-32.31","75.12","7.6","29.49","23.08","-74.51","-89.27","92.88","-180.0","-110.73","-180.0","-180.0","-8.13","109.93","-0.04","-180.0"
