"head_z","head_y","l_shoulder_y","l_shoulder_z","l_arm_x","l_elbow_y","r_shoulder_y","r_shoulder_z","r_arm_x","r_elbow_y","r_wrist_z","r_wrist_x","r_indexfingers_x","r_thumb_x","r_virtualhand_x","l_wrist_z","l_wrist_x","l_indexfingers_x","l_thumb_x","l_virtualhand_x"
"-1.45","-11.12","-38.37","-4.35","-0.31","74.68","3.56","31.6","-6.11","-79.08","47.87","-11.56","-94.46","-134.55","-114.51","180.0","136.84","-48.92","-125.32","-87.16"
