"head_z","head_y","l_shoulder_y","l_shoulder_z","l_arm_x","l_elbow_y","r_shoulder_y","r_shoulder_z","r_arm_x","r_elbow_y","r_wrist_z","r_wrist_x","r_indexfingers_x","r_thumb_x","r_virtualhand_x","l_wrist_z","l_wrist_x","l_indexfingers_x","l_thumb_x","l_virtualhand_x"
"-8.48","-10.33","-52.35","-24.4","-26.86","47.52","12.79","-2.86","12.79","-67.91","-20.26","144.66","-121.27","-155.03","-180.0","-180.0","-37.32","-158.9","-145.98","-180.0"
