"head_z","head_y","l_shoulder_y","l_shoulder_z","l_arm_x","l_elbow_y","r_shoulder_y","r_shoulder_z","r_arm_x","r_elbow_y","r_wrist_z","r_wrist_x","r_indexfingers_x","r_thumb_x","r_virtualhand_x","l_wrist_z","l_wrist_x","l_indexfingers_x","l_thumb_x","l_virtualhand_x"
"-2.24","47.08","-3.21","-0.04","-18.42","0.48","-2.51","-1.19","26.509999999999998","-87.87","-17.54","4.7","-129.8","-132.53","-180.0","-50.68","-50.33","-131.82","-156.7","-180.0"
